ppm,reference_mean,target_mean,mean_difference,standardized_effect,absolute_effect
7.05695,-0.38484902897358364,0.35618825882853655,0.7410372878021202,216.32187832078353,216.32187832078353
8.04494,-0.78345717004511,1.101239194095732,1.8846963641408419,216.0589002755052,216.0589002755052
8.54094,-0.8016811461110225,-1.3836104610188178,-0.5819293149077953,-215.90045858652005,215.90045858652005
7.67594,-0.7477186783182673,1.9217000702239282,2.6694187485421956,215.86166560960473,215.86166560960473
7.92994,-0.44990424260114126,1.5733248520192176,2.023229094620359,215.64186418463018,215.64186418463018
7.67494,-0.7389895643130553,1.6200027419395722,2.3589923062526275,215.12246751075048,215.12246751075048
7.65994,-0.791582109938517,0.9646270345330851,1.756209144471602,214.55374974566573,214.55374974566573
7.70494,-0.7048104895799316,3.6296632746751634,4.334473764255095,213.7524974419391,213.7524974419391
6.65195,0.11637432763242994,-0.537869265689576,-0.654243593322006,-213.6874002189492,213.6874002189492
7.68594,-0.7731610849224216,3.9028084421449725,4.675969527067394,213.39284153930532,213.39284153930532
6.65295,0.14361901891942502,-0.5555272804675242,-0.6991462993869493,-211.0698222875493,211.0698222875493
8.04594,-0.7085760254164446,0.9948305867052276,1.7034066121216722,210.47067818863445,210.47067818863445
7.58795,-0.7094724984706821,1.0583749748486913,1.7678474733193732,210.05145052037767,210.05145052037767
7.06795,-0.39710254577696974,0.6029399469969957,1.0000424927739655,209.95144099289672,209.95144099289672
7.62095,-0.6738767999746815,0.13030382528764464,0.8041806252623261,208.36491795128288,208.36491795128288
7.66894,-0.7048195145580334,1.8879095089373579,2.5927290234953912,207.07115693343786,207.07115693343786
8.10994,-0.7998224568335844,0.2844408809349256,1.08426333776851,206.14746206025998,206.14746206025998
7.67694,-0.70587863343311,1.9206135338622858,2.626492167295396,203.84305554361373,203.84305554361373
8.97893,-0.9021554454720192,-1.2609231284032223,-0.3587676829312031,-203.71514621399365,203.71514621399365
8.85394,-0.8905264727365424,-1.4631474411527987,-0.5726209684162563,-203.6442447046666,203.6442447046666
7.05095,-0.42742484457277696,0.11662138229650021,0.5440462268692772,202.03993618775468,202.03993618775468
7.74494,-0.7116756579296939,0.277144537420321,0.9888201953500149,199.17892807978262,199.17892807978262
7.58295,-0.7456769047583245,0.6824226003128944,1.4280995050712189,198.34858541925922,198.34858541925922
7.44995,-0.6851645161030082,-0.23580136374545424,0.449363152357554,197.0551250245677,197.0551250245677
7.73294,-0.7928403445731522,0.4709365724650236,1.2637769170381759,196.08506845664616,196.08506845664616
7.94694,-0.5772804005911207,1.1790740538565572,1.756354454447678,194.61033035559512,194.61033035559512
8.04394,-0.7808354772655355,0.954661121547161,1.7354965988126965,192.2993067532169,192.2993067532169
7.68494,-0.7709619388183551,3.6408884185437858,4.411850357362141,187.0256526357232,187.0256526357232
7.87694,-0.49432968482850476,0.21185881285621194,0.7061884976847167,186.0517142329624,186.0517142329624
7.20095,1.373745689450177,1.7433857816288454,0.36964009217866844,184.82353860537538,184.82353860537538
8.14994,-0.7795111961637559,0.1102029025972623,0.8897140987610181,183.15087672969557,183.15087672969557
6.24496,1.1837479419320451,1.277549506686064,0.0938015647540189,182.17318413839362,182.17318413839362
8.04694,-0.7367465763092169,1.0592744254791902,1.796021001788407,181.99897327902664,181.99897327902664
7.94594,-0.5155411858875613,1.125948901816789,1.6414900877043501,181.26592433368958,181.26592433368958
8.48094,-0.8742611019586071,-1.1412927046784647,-0.2670316027198576,-180.88769182938177,180.88769182938177
7.55495,-0.636965548442211,0.14195710765638425,0.7789226560985952,180.28680111935938,180.28680111935938
8.07894,-0.8584441338939159,1.414579011341262,2.273023145235178,179.05753624119984,179.05753624119984
8.85294,-0.9081450050610851,-1.4007874495995754,-0.49264244453849027,-179.01246372149242,179.01246372149242
7.52895,-0.6859110592118787,-0.49015520864288725,0.19575585056899142,178.78916145090673,178.78916145090673
8.07394,-0.8085461341539966,1.9520763169171262,2.760622451071123,178.78423625889423,178.78423625889423
6.57195,0.21826875969029036,-0.549918306335735,-0.7681870660260254,-178.48956582676834,178.48956582676834
8.08294,-0.7912097763556382,1.5516588852317679,2.342868661587406,177.9294212657815,177.9294212657815
7.92594,-0.47471935011705213,1.4688374711754584,1.9435568212925105,176.13421965811315,176.13421965811315
7.93994,-0.5335813644659076,1.4447573788957504,1.978338743361658,175.93375647283233,175.93375647283233
7.71594,-0.6903728707838092,2.1362910016482806,2.8266638724320896,175.10137700461553,175.10137700461553
