SampleId,ActualClass,Year,Normalization,Modality,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
3,G1,1404,Raw,Combined,-2852014.7113968255,67308.17287932342,-41163.10508043207,-1879.1650933409255,18549.221115115513,-14116.56549475221,-562.1623746492451,-10981.26159495691,-2780.698078933488,11027.9139000571
4,G2,1394,Raw,Combined,6331310.70859956,680659.1649190222,144534.2084124255,91838.4990790724,43417.708891461654,-393275.5854371493,-796914.8578610051,32916.43201100686,-59077.94187573226,359173.4288870409
5,G2,1404,Raw,Combined,-2852014.724080315,67308.26957564264,-41163.07489709705,-1879.1643643433074,18549.119711417952,-14116.437143178093,-562.0773525101749,-10981.157581718224,-2780.618436869547,11027.884048185842
6,G2,1404,Raw,Combined,-2852014.7387407683,67308.33110126623,-41163.10666499892,-1879.2202421002721,18549.100093456207,-14116.35884910721,-562.0078294964727,-10981.112480827378,-2780.5672441513566,11027.788679721256
7,G2,1404,Raw,Combined,-2852014.730605901,67308.30545971518,-41163.10559751735,-1879.2169675306818,18549.044614854793,-14116.35439652307,-562.0216089704622,-10981.04013184543,-2780.5944992700124,11027.770444277287
8,G2,1404,Raw,Combined,-2852014.754803814,67308.32153484071,-41163.10771980862,-1879.1999352592575,18549.172848429153,-14116.439489170789,-562.1315653759661,-10981.17864760727,-2780.593909141762,11027.832112745467
9,G3,1394,Raw,Combined,4773720.231037153,2138109.2684928183,-593670.4696884356,-256635.26475330724,-115935.65516191321,-113457.62929824059,78438.89796045166,893860.6304952105,23296.18548094194,-240538.58809704712
10,G3,1394,Raw,Combined,5035971.379646609,2381493.574357176,103392.28835671954,233971.73587638722,-507222.6381869406,27199.670697337515,25461.608660442234,228002.73285324685,-46438.73787179569,77773.14541508074
11,G3,1404,Raw,Combined,-2852014.7656465983,67308.28228885084,-41163.134292457406,-1879.2121607997785,18549.19154362856,-14116.462264686334,-562.1215302968833,-10981.217561408883,-2780.681444958723,11027.825237258694
12,G3,1404,Raw,Combined,-2852014.7538883816,67308.3342183033,-41163.155231084645,-1879.2401193366156,18549.126660919603,-14116.242798012101,-561.9294301495348,-10981.152284692484,-2780.4891048045033,11027.68447073175
13,G4,1394,Raw,Combined,5755174.046931849,753097.473998495,-184016.3548543227,672975.686367371,-1071538.0738373166,-58757.25863593804,479979.2508648382,-376454.78422047105,385794.9086218244,387798.58981799905
14,G4,1404,Raw,Combined,-2852014.726401807,67308.22002376558,-41163.099757607095,-1879.1479500911198,18549.195727951985,-14116.553853816846,-562.2011278440872,-10981.273377891277,-2780.681364873146,11027.903974257382
15,G4,1404,Raw,Combined,-2852014.6957757426,67308.17076168011,-41163.09432683691,-1879.148323043592,18549.196136718525,-14116.56876577263,-562.1529347074214,-10981.24255338734,-2780.6788146600356,11027.937228162227
16,G4,1404,Raw,Combined,-2852014.729807569,67308.21403882481,-41163.11223385186,-1879.1820717110234,18549.1971605244,-14116.520450064727,-562.1494128477576,-10981.256954535704,-2780.6868402352193,11027.89229767139
17,G4,1404,Raw,Combined,-2852014.728662977,67308.32801849286,-41163.10830228267,-1879.1880167750062,18549.112264816118,-14116.383296167336,-562.0252129774585,-10981.188954913929,-2780.5895225044983,11027.806701243297
18,G4,1404,Raw,Combined,-2852014.7100372287,67308.29583969175,-41163.055209959726,-1879.2513012747918,18549.21497074505,-14116.236320002781,-561.928106088218,-10981.29197775613,-2780.4926618216305,11027.743186389103
19,G4,1404,Raw,Combined,-2852014.725676738,67308.2932440144,-41163.08525375122,-1879.155596534741,18549.132022970345,-14116.476476655434,-562.1012340936152,-10981.221093395161,-2780.6964738605893,11027.864481468643
20,G5,1394,Raw,Combined,2849826.289527125,169186.82354915384,-379992.4125170726,-202926.68356492653,-832632.034600218,525356.2360655693,-171780.90254988664,-167700.08248979083,-4803.504577213385,-376412.2785387703
21,G5,1404,Raw,Combined,-2852014.467950086,67307.71706430025,-41162.96148910184,-1879.105995778155,18549.620026521097,-14116.9549657893,-561.7859324487301,-10980.965525917816,-2780.4423162448593,11027.934134964033
22,G5,1404,Raw,Combined,-2852014.711898799,67308.26714614473,-41163.099115556295,-1879.174629111217,18549.177225619987,-14116.5081734215,-562.1666892709608,-10981.181284019569,-2780.646641061741,11027.879582118283
23,G5,1404,Raw,Combined,-2852014.8050985127,67308.33013979119,-41163.18161415943,-1879.2669678445075,18549.178512118622,-14116.31221282591,-561.9973233712188,-10981.189140782877,-2780.5758880953226,11027.70003931766
24,G6,1394,Raw,Combined,5269908.153771314,3533739.6492579356,1537284.9911386168,136257.92661480635,884458.0227550718,102180.86588176481,-121552.77632209577,-375609.5532946997,163046.39584475232,-148652.8526856771
26,G6,1394,Raw,Combined,2619851.1060712757,-2027919.0054596355,1551407.1519481118,-228943.6642700884,-635544.2286463904,517209.57478248846,-50017.64662515354,9930.522017195131,-571045.4543316631,-32310.73643179857
27,G6,1394,Raw,Combined,5749933.068384827,-1091227.7717905364,153239.24393409776,-1365980.0949999334,482384.3355702722,-204903.58561962296,726231.7668214509,-100051.08748099407,35978.91602610319,149929.27082667538
28,G6,1394,Raw,Combined,2953269.6064263773,97977.17948897353,589652.8907202302,-730253.7718732208,-108178.80754874839,395423.8270811447,-26826.097555867742,276728.5845131645,397461.4752952112,8047.694693466123
30,G6,1404,Raw,Combined,-2852014.728883747,67308.3270659212,-41163.08984819154,-1879.1748177857942,18549.13519705524,-14116.411037694737,-562.0961100536532,-10981.163625583058,-2780.5772366217657,11027.835037996516
31,G6,1404,Raw,Combined,-2852014.7537941085,67308.28742078712,-41163.110844768395,-1879.191556629434,18549.19345452135,-14116.485840604628,-562.163996236053,-10981.227142580572,-2780.6643913114235,11027.844742284253
32,G6,1404,Raw,Combined,-2852014.724992464,67308.37178088287,-41163.085531909994,-1879.2031020414593,18549.148844623796,-14116.34999268995,-562.0507550698203,-10981.155473863964,-2780.5259870895716,11027.787822624558
33,G6,1404,Raw,Combined,-2852014.7243629224,67308.35281779556,-41163.15275987328,-1879.2123133372672,18549.122534984457,-14116.326102725461,-562.0192835675564,-10981.196110026514,-2780.537144165181,11027.763046225838
34,G7,1394,Raw,Combined,5606281.268984146,-1637437.7405478363,-342895.55983332393,-728813.314553598,-260712.9294923384,-705703.4234874364,-415642.0439430878,-156283.7474399144,-93369.38907879719,162005.96780516495
36,G7,1394,Raw,Combined,6125108.974740637,-388460.4945718077,-753860.7627374649,38787.56332495979,60282.3693881512,-178384.73567497768,-5850.906548694568,-324545.56767208944,-184299.477395983,-567570.0855320566
37,G8,1394,Raw,Combined,5777022.262448594,959091.4314905291,-579643.3000838795,725091.5543772365,489095.4542609187,-601.0423092106654,422903.9418420474,12662.35367045384,-646516.9272317758,142909.36112081847
38,G8,1404,Raw,Combined,-2852014.7545225895,67308.31106260988,-41163.12626607065,-1879.313088517707,18549.241162077735,-14116.222340026168,-561.9372107754461,-10981.280510682709,-2780.5378936032107,11027.669233629507
39,G9,1394,Raw,Combined,4983908.638559655,-2631439.999527748,-448375.6574823299,469138.4572017585,655137.9863298218,732115.7900689504,-145569.94061093457,250504.0885274655,114066.70732917108,407586.9109472501
40,G9,1394,Raw,Combined,5123478.639847244,-1397447.5905690643,-937469.4639904822,163267.2770251322,426083.355582842,335995.9974697688,-173586.92053730844,-242566.25485891002,310990.01001784886,-279631.1648829388
41,G10,1404,Raw,Combined,-2852014.727471362,67308.25245253158,-41163.08411198877,-1879.1704887240805,18549.122469471688,-14116.462974782045,-562.0886435275585,-10981.145441038865,-2780.6467171841737,11027.88647834873
42,G10,1404,Raw,Combined,-2852014.714028205,67308.27565516849,-41163.05984324459,-1879.1372936639507,18549.101072546397,-14116.479335031476,-562.1264363934184,-10981.153135174252,-2780.660110967919,11027.903692899336
43,G11,1404,Raw,Combined,-2852014.7807892524,67308.32467855728,-41163.152805305894,-1879.2342327229535,18549.134529903116,-14116.33058803206,-561.9957007532573,-10981.159953911363,-2780.592228007483,11027.740022264605
44,G11,1404,Raw,Combined,-2852014.7701748097,67308.32053216756,-41163.13861612608,-1879.2264365254703,18549.118934380705,-14116.355618184356,-562.0319315673348,-10981.148886813187,-2780.6096575022893,11027.771899696352
1,G1,1394,AreaNormalized,250 nm,-0.07816589965184455,0.0014422637344007796,0.0007373530343330622,-0.020629050970672577,-0.0012644230017190992,0.00017190839338231971,0.0007985027006693463,0.0014372515016718192,-0.0027442759508894124,-0.0015183826035070217
3,G1,1404,AreaNormalized,250 nm,0.02378033498418721,-0.04411402497726672,-0.034096157659300255,0.004275457007719907,-2.1050888156836064e-05,-0.025839678469383863,-0.002381079365302958,-0.005983525001637015,-0.0029272227477028893,-0.004503931606232371
4,G2,1394,AreaNormalized,250 nm,-0.09066637816125352,0.005674512552805518,0.009400054538601132,0.006833162664737401,-0.0016105317481080825,-0.0008706936346287307,0.001787126590749324,0.001496649250264506,-0.0009551408666253889,0.00026401995628714067
5,G2,1404,AreaNormalized,250 nm,0.055913048499814495,-0.024371685703646208,0.02477886630679234,-0.0024012738289893327,0.0044242033621856094,0.005984065485806469,-0.0035204083979084866,-0.0023864131775663006,-0.0059382618552742,0.004556215700965742
6,G2,1404,AreaNormalized,250 nm,0.06464518086180356,0.024944783225874425,0.013510060038388214,-0.0018121794291033645,0.0014361037587823679,0.005862190085890677,0.014139894934868676,-0.008970760807332182,0.0043437274215627885,-0.004400160294855897
7,G2,1404,AreaNormalized,250 nm,0.05404216762581199,-0.024733764921688127,0.029768246868542188,-0.003994297515678348,0.007656499540566938,0.0017948727553699377,-0.013897541631545938,0.0022017406677167237,-0.002571066602205182,0.0025863604572187223
8,G2,1404,AreaNormalized,250 nm,0.08873259999874039,-0.02830524432866839,0.05495665817845003,-0.00019203691244729936,-0.005349958062749396,-0.0026180598573882718,0.0016426087748008852,0.015441620540321065,0.002729395811122029,0.008907399420586751
9,G3,1394,AreaNormalized,250 nm,-0.09805247109864544,0.008653239220280004,0.015179138533959797,0.026394999538487954,-0.0028683067829408976,-0.002134619775523784,0.0036461483417084815,0.00781833807239714,-0.006116207412975224,-0.005192720245569655
10,G3,1394,AreaNormalized,250 nm,-0.08265396219799513,0.0040736768351226195,0.006214506484566862,0.026589584290585874,0.005206057822495782,0.0012230193068883755,-0.003416323510156374,-0.006306232764746095,0.004873672448178933,0.003143543706871386
11,G3,1404,AreaNormalized,250 nm,0.04478600104727694,-0.017418002476034804,-0.017601027522803445,0.006254264450771094,-0.015085652885151813,0.017463804564939088,0.005819126161416586,0.0031546782444997995,0.0032295404451390406,0.001554058286736785
12,G3,1404,AreaNormalized,250 nm,0.054202949037488964,0.07588199976568769,-0.04101492125789045,0.0017686827796848158,-0.0008329560690514455,-0.01418861036760372,-0.008730290605496717,0.004332416168474398,-0.006064032623235642,0.010862820221967127
13,G4,1394,AreaNormalized,250 nm,-0.07938340446093341,0.003030889369251805,0.003943351402593432,0.015115658124819716,0.004081986166642955,0.0009991455102339151,-0.0027752438271472345,-0.004220355465197293,0.0015242106982358515,0.0006570618121137903
14,G4,1404,AreaNormalized,250 nm,0.037625753438146975,-0.04537038588711928,-0.02670188834528308,0.007821527990531436,-0.01540497668908582,-0.015846476387957328,0.005737206233915386,-0.0019350506630235675,-0.0009681353601809112,-5.401765345458356e-07
15,G4,1404,AreaNormalized,250 nm,0.027140874026676406,-0.04301381622844182,-0.03078045227646776,0.004816177755105952,-0.003497005416435257,-0.022868272630183456,0.0017848084838331195,-0.007195542056456885,0.0001022981262443101,-0.0064711481598292995
16,G4,1404,AreaNormalized,250 nm,0.0265002378463721,-0.04265234135303656,-0.030867689475531254,0.005279873654096997,-0.007243079409575919,-0.016102868758358386,5.280438703869015e-05,-0.006694190814112958,-0.0020329054536027368,-0.0024147346000228083
17,G4,1404,AreaNormalized,250 nm,0.025849404097719457,0.022549885795754506,-0.054096885697460066,0.00552795951858196,-0.00975860388093066,0.03356663619756055,-0.010246390629920206,-0.005931355045654417,-0.01223698551029949,-0.0023764620923681784
18,G4,1404,AreaNormalized,250 nm,0.04550182348454258,0.0037049666592555075,-0.004743942937152825,-0.0024176871879125917,0.009142403095604162,-0.006389505385748149,-0.029551457006369016,0.011515618277575678,-0.001840565095662375,0.0006715030894819426
19,G4,1404,AreaNormalized,250 nm,0.046167279391926164,-0.004490195702977104,-0.016803900811999548,0.005171937330080777,-0.013357483361815215,0.027174158541859235,0.006239381719219606,-0.0015737471836680945,0.0008216488003108523,-0.002846546000884486
20,G5,1394,AreaNormalized,250 nm,-0.07743915111931793,0.0020639613372853047,0.001326655228375347,-0.00541838645764682,0.0004324684033755899,0.0009569948258446889,-0.003379026591435979,-0.004997490518013566,0.0017915058252547965,2.1082487198696333e-05
21,G5,1404,AreaNormalized,250 nm,-0.007364084861402824,-0.02497919674805962,-0.04611232198122671,-0.010898194402700744,0.07496159960787975,0.009155435922858684,0.01712418292782377,0.010716924490732959,0.0009910433264088314,0.0021658662892138567
22,G5,1404,AreaNormalized,250 nm,0.052403357695793136,-0.02102492030728894,-0.017964449539742213,0.00848729321477392,-0.02048376420060117,0.007421847086665743,0.00999421831147487,0.01104035088855299,0.010231899139827597,0.0019501682508584592
23,G5,1404,AreaNormalized,250 nm,0.06496640407641018,0.001638899946391088,0.03192280167657768,-0.004544479781510577,0.009434469156978877,0.0013004532192481813,-0.0041602846794458375,-0.003007437315148028,0.002718518062637074,-0.007604922816128114
24,G6,1394,AreaNormalized,250 nm,-0.08697647323035436,0.005301644766180936,0.008814989959245253,0.03275598364905609,0.004388383376087026,0.0006043913297522022,-0.002294021814343536,-0.00381552955908554,0.0041888819700875365,0.002679842031918446
26,G6,1394,AreaNormalized,250 nm,-0.06512794155825427,-0.003435234095417361,-0.009907661669851442,-0.0599312071362671,-0.005286860892877474,0.0017647917749008019,-0.006026482494066468,-0.014243581001860442,0.014405750631383364,0.011332945247840393
27,G6,1394,AreaNormalized,250 nm,-0.08828710862309684,0.004053406738549075,0.0052298175720429125,-0.030343295853757276,-0.010506387532816934,-0.0015351416763894228,0.003962684856064422,0.0060247396307595135,-0.003292299944963204,-0.0026706570026522576
28,G6,1394,AreaNormalized,250 nm,-0.07645795874485294,0.001190234904007359,-0.00044896469909761795,-0.024294837588222484,-0.0033999176011702955,0.0004722394068230789,-0.0008883683413618608,-0.0014339922904934685,0.0002347032376691281,-0.0003497211068642649
30,G6,1404,AreaNormalized,250 nm,0.08846760841426617,0.05608577274511551,0.013803897226827325,0.00012651867860514625,-0.001939742963834372,-0.017162479325521538,0.020045199870748976,-0.0004587992947532147,0.0011366502909309069,0.004831885286930752
31,G6,1404,AreaNormalized,250 nm,0.04837045555034133,-0.017976832545874944,-0.01768226095343456,0.007478745839423519,-0.018651108140282015,0.016064018563311702,0.009600198414833942,0.004829613803612403,0.004352329231170246,0.002274845979027996
32,G6,1404,AreaNormalized,250 nm,0.08415305686749149,0.04436192681724203,0.02789954341525595,-0.002912958301544495,0.004317440545793236,-0.008970580963600342,0.010014478784344062,-0.003386976413989837,0.0072683252487433835,-0.009570197008089065
33,G6,1404,AreaNormalized,250 nm,0.06399199807261999,0.0676440544060997,-0.021112654370646945,0.0008523773075532612,-0.0010224724193661796,-0.008695071604571659,0.004087401396045743,-0.0036131588289516924,-0.008271794280368023,0.007890097499203995
34,G7,1394,AreaNormalized,250 nm,-0.08692290038897083,0.0034408020209896156,0.00381601720983576,-0.04305503911899226,-0.012564300013772376,-0.002039321295583465,0.004945431746384406,0.007381131582680846,-0.003955398826614668,-0.0027247865839301675
36,G7,1394,AreaNormalized,250 nm,-0.09519936296967646,0.0069555094507960154,0.011740337362932693,0.005693689874048513,-0.005674257348264513,-0.0021360576369958252,0.004325961263815932,0.007171776602078865,-0.004561363256135918,-0.0032868968480268936
37,G8,1394,AreaNormalized,250 nm,-0.08777608575810875,0.005637224530077791,0.009702574551769204,0.03895815358322702,0.006908331263853841,0.0011217095933305718,-0.00428935566056542,-0.01017832533613321,0.011730835543528214,0.010342775196808643
38,G8,1404,AreaNormalized,250 nm,0.04750939034296565,0.027404376314184832,-0.02318760146366038,0.0011793865268051188,-0.00019009105355009988,-0.002466844315571021,-0.020267965349032482,0.01728677180299194,0.017681763723733483,-0.01037413246940828
39,G9,1394,AreaNormalized,250 nm,-0.08067077455925856,0.0028853534204500673,0.004227640816079885,0.006715216556543088,0.0032447483309304918,0.00027540806808245324,-0.0007252522663868785,-0.001037313106203269,-0.0019371175198152157,-0.000983733772975061
40,G9,1394,AreaNormalized,250 nm,-0.09609920987090648,0.007461843474071649,0.013049629337440834,0.008142191889680917,-0.004894105352131257,-0.0028389868758852176,0.005562254056339775,0.01052189807334505,-0.007871963620063883,-0.005432320496568901
41,G10,1404,AreaNormalized,250 nm,0.050985480829201374,-0.0358025440136947,0.02084807145413312,-0.0014764741853437635,0.0023231057715418857,0.0022555540610827603,-0.0024500833075212967,-0.0027711422896026586,-0.008125939570576885,0.009378281519912476
42,G10,1404,AreaNormalized,250 nm,0.06716127874319447,-0.0242696295771766,0.035899066680977795,-0.002015179365825491,0.0020721624811514605,0.0031725034838955488,-0.0022137772607320667,0.0008463705518537304,-0.007362045802038911,0.00689042333467187
43,G11,1404,AreaNormalized,250 nm,0.05220628013505395,0.00964005406536285,0.018982452135385006,-0.0054132136917461725,0.011978620912034449,0.007808438693654832,-0.0056666381125354895,-0.01474903852948668,-0.003663384364050404,-0.010633674174217882
44,G11,1404,AreaNormalized,250 nm,0.06214020218702752,0.006236536771154498,0.0273710506484428,-0.004489050496559712,0.008898452118482596,0.00608968208951228,-0.004429629104821608,-0.008327932686412897,-0.0009205933188877253,-0.009605527717149969
1,G1,1394,AreaNormalized,308 nm,-0.05086586225439607,0.009089711734931382,0.019808322144046018,0.010759860477772753,-0.00087739824378801,0.004955869980942547,0.01284146759270843,-0.008689494960410486,0.012456684936085927,-0.005919321879789035
3,G1,1404,AreaNormalized,308 nm,0.027610251314527667,0.04241221794107698,-0.013538326746565478,0.006059419778953252,-0.01012350888451528,0.015011839315967371,-0.00029477767407250265,0.006895899070610772,0.0038030429507115884,-0.0008237804322150667
4,G2,1394,AreaNormalized,308 nm,-0.041724758086758615,0.007737002233961208,0.015182212606193847,-0.009276519281188961,0.028126289592163622,0.023788152733898317,0.003182307827675747,0.0074694477766166145,-0.012183835571326846,0.003464410973301089
5,G2,1404,AreaNormalized,308 nm,0.025836913000993864,-0.0003529259358330816,-0.007545502645946874,0.016666764454999566,0.006607382093795716,-0.0036173439285041476,0.0018374875123297347,-0.0036606771315665356,-0.004102929269455834,-0.0022032843386226276
6,G2,1404,AreaNormalized,308 nm,0.012707735643450901,-0.026559301957618825,-0.007340263106343127,0.012871731608297758,-0.0006753885914433879,0.004055927747538068,0.0006820440783422965,0.0018664541927692995,0.002318110906318349,-0.0003410198227252938
