ppm,global_mean,global_std
6.15096,11.294956999999997,26.970527708586626
6.15196,11.2481245962963,26.987485716925665
6.15296,11.238026485185186,27.090178419330634
6.15396,11.210037874074073,27.07058710126557
6.15496,11.227216259259261,27.275392056967668
6.15596,11.339341296296297,27.552716529916392
6.15696,11.535224356296299,27.893761119022912
6.15796,11.689232318518519,28.17690246772284
6.15896,11.828073177777778,28.69729690020753
6.15996,12.02137252962963,29.26714082195522
6.16096,12.31165905185185,29.74723682917028
6.16196,12.648109296296296,30.42330176505864
6.16296,12.934465814814814,31.29058555261268
6.16396,13.371276359259257,32.19396392637436
6.16496,13.736023455555555,33.056839037457394
6.16596,14.101818948148148,33.99934010969969
6.16696,14.501954074074073,34.99451148305294
6.16796,14.870260518518519,35.96365566984409
6.16896,15.134658404074075,36.830534807695145
6.16996,15.33032888888889,37.4116388750265
6.17096,15.455058481481482,37.754128002379645
6.17196,15.55621,38.104406400777705
6.17296,15.543396444444443,38.19459371724191
6.17396,15.382291798888888,38.121231446203545
6.17496,15.274329481481484,38.05383492064766
6.17596,15.106147248148147,37.986192802544394
6.17696,14.944141999999998,38.05303904332104
6.17796,14.737477851851853,38.092533683758276
6.17896,14.576504740740742,38.31574622112186
6.17996,14.443539007407407,38.59842814306007
6.18096,14.406244074074072,38.918910149726926
6.18196,14.314502114814816,39.223342967046364
6.18296,14.21524276814815,39.47870467906778
6.18396,14.086191474074077,39.82047104279951
6.18496,14.01619565925926,40.185768960030295
6.18596,13.991901685185185,40.604469861898366
6.18696,14.01050525555556,40.908705925590525
6.18796,14.03166624074074,41.103103272200165
6.18896,14.068942066666667,41.3193465595695
6.18996,14.058294855555557,41.48585675573239
6.19096,14.000517233333333,41.664437970731136
6.19196,13.922825814814814,41.77847684977929
6.19296,13.858486033333335,41.73414138966438
6.19396,13.795420174074078,41.62512255598737
6.19496,13.78519487037037,41.454539403780615
6.19596,13.7735682,41.27748219464004
6.19696,13.782833668518519,41.00632500235038
6.19796,13.810996589629626,40.742737914987536
6.19896,13.730852,40.4842239764676
6.19996,13.598089596296298,40.03037662228894
6.20096,13.508132437037037,39.544942557330224
6.20196,13.41790506296296,39.04056197581949
6.20296,13.325799777777778,38.51859469356312
6.20396,13.28471448888889,37.96220915200059
6.20496,13.224720214814816,37.45634853332178
6.20596,13.153958592592593,36.843858872408596
6.20696,12.96750285185185,36.17710900676515
6.20796,12.754799851851851,35.59031192520265
6.20896,12.661236370370373,34.97432722076968
6.20996,12.605631333333333,34.35882899438301
6.21096,12.45426667037037,33.56518522350221
6.21196,12.399493614814814,32.99869743664298
6.21296,12.316387468888891,32.38301417969928
6.21396,12.284489333333333,31.71383403692092
6.21496,12.133707259259257,31.143347128500807
6.21596,12.009237237037034,30.4983858268491
6.21696,11.959476781481483,29.934626836899607
6.21796,11.783085355555555,29.37435779741843
6.21896,11.647458985185185,28.653991125667673
6.21996,11.558085518518519,27.975971941410663
6.22096,11.421056925925924,27.411301920468436
6.22196,11.419878814814812,26.89705967836694
6.22296,11.351099207407408,26.421491224120874
6.22396,11.23788003703704,25.9033188910746
6.22496,11.120157811111111,25.477914950099347
6.22596,11.089193944444444,24.944208775247365
6.22696,10.98021182925926,24.35927083618726
6.22796,10.883812029629631,24.00717683378878
6.22896,10.75191002962963,23.51414286918395
6.22996,10.660382059259264,23.172138191525903
6.23096,10.558988759259258,22.743213943443475
6.23196,10.43873957777778,22.228172711683857
6.23296,10.328665044444445,21.84124471034484
6.23396,10.30382853296296,21.446237809148236
6.23496,10.259199648148147,20.98337355648629
6.23596,10.198011555555556,20.657132418108322
6.23696,10.044846222222224,20.286654283615157
6.23796,10.050034407407407,19.98141899613112
6.23896,9.94151095925926,19.604679813817615
6.23996,9.869763285185186,19.177274308250663
6.24096,9.87037848148148,18.871844293889417
6.24196,9.818406796296298,18.62766578054082
6.24296,9.710358470370371,18.31789097341827
6.24396,9.68721740740741,18.023718429983933
6.24496,9.602787448148149,17.737175688604168
6.24596,9.554766592592593,17.484555217104585
6.24696,9.50455574074074,17.17933148831226
6.24796,9.444209111111112,16.84705543504555
6.24896,9.403820444444445,16.645760774621085
6.24996,9.30905862962963,16.346429607707396
6.25096,9.34440774814815,16.178776488093447
6.25196,9.310124506296297,15.957657141414343
6.25296,9.298045570370371,15.732939189179422
6.25396,9.217221485185185,15.43263992841052
6.25496,9.22440174074074,15.220439883403836
6.25596,9.191347577777778,15.073828411486897
6.25696,9.172998237037037,14.820509957384623
6.25796,9.209981151851853,14.64252520272211
6.25896,9.217622370370371,14.540251150496161
6.25996,9.102667622222222,14.309281634547666
6.26096,9.035036385185185,14.094649316777375
6.26196,9.074314518518518,13.970336960475544
6.26296,9.04945974074074,13.742691782336093
6.26396,8.996745896296297,13.560389720191965
6.26496,8.938279570370371,13.33263583168099
6.26596,8.887224962962962,13.162763575605492
6.26696,8.901917829629628,13.033628444836323
6.26796,8.882078407407407,12.890008697031515
6.26896,8.879636825925926,12.857152691435198
6.26996,8.92181408888889,12.790448729865677
6.27096,8.99499962962963,12.718038196072161
6.27196,8.973281333333333,12.64309617891116
6.27296,8.980119611111112,12.492407344198073
6.27396,8.931841122222224,12.390680769941477
6.27496,8.953028714814817,12.279761663951879
6.27596,8.933591770370368,12.114054794084165
6.27696,8.953029537037038,12.03898572079896
6.27796,8.929210292592591,11.81021495906244
6.27896,9.052418296296297,11.787752646959184
6.27996,9.067472514814817,11.815632174422795
6.28096,9.1199337,11.780800872763836
6.28196,9.170866774074074,11.816854449424723
6.28296,9.188125592592591,11.988273012607477
6.28396,9.330151407407406,12.15037680543179
6.28495,9.404312407407408,12.316125937825602
6.28595,9.47287692962963,12.53188165608759
6.28695,9.582934611111112,12.831679126751443
6.28795,9.694271296296295,13.235344867010866
6.28895,9.87427251851852,13.83664390231453
6.28995,10.133386074074075,14.604727045828607
6.29095,10.319230896296299,15.308823578310987
6.29195,10.493917540740743,16.17143086600386
6.29295,10.672019185185185,17.120824793176475
6.29395,10.959459074074074,18.13264911683956
6.29495,11.280276503703703,19.310403114321705
6.29595,11.495082185185186,20.544430490813152
6.29695,11.726592555555555,21.859210018561352
6.29795,11.956177355555555,23.182021919074298
6.29895,12.181822444444444,24.39164291177289
6.29995,12.354007648148148,25.461891973515257
6.30095,12.568885051851852,26.517599274025034
6.30195,12.649431407407407,27.24336548690019
6.30295,12.764518303703706,27.651838983675315
6.30395,12.840429514814817,27.877968717370404
6.30495,12.847998825925927,28.01013442764581
6.30595,12.87094771111111,27.971918164786814
6.30695,12.885276870370367,27.78697457491873
6.30795,12.903280703703704,27.53605292841841
6.30895,12.857358837037038,27.448990609321825
6.30995,12.763051996296294,27.494040848202523
6.31095,12.758616214814815,27.59956945713207
6.31195,12.865207074074076,28.03623972163673
6.31295,12.917696974074074,28.579051522411252
6.31395,13.096240462962964,29.440799155791055
6.31495,13.346203492592595,30.49748815873656
6.31595,13.613451574074073,31.83992109186226
6.31695,14.008391122222223,33.35188199064261
6.31795,14.377864340740741,34.92394159416035
6.31895,14.730944159259256,36.794760836605285
6.31995,15.079941103703701,38.80862202492734
6.32095,15.4738953962963,40.83639496517051
6.32195,15.900461303703704,42.8776705897453
6.32295,16.30435735925926,44.70670034538301
6.32395,16.647793881481487,46.46681450012674
6.32495,16.94908385185185,47.84359923302986
6.32595,17.084056222222223,48.849847422626084
6.32695,17.187832851851848,49.528265121500326
6.32795,17.205656566666665,49.5020135296509
6.32895,17.144570618518518,48.961544200149696
6.32995,16.94014359259259,47.83510851839286
6.33095,16.653155370370367,46.46630911188034
6.33195,16.28588474074074,44.74594244339291
6.33295,15.964010618518515,42.69407365142019
6.33395,15.553182177777778,40.6097281125136
6.33495,15.191200111111113,38.50644058316995
6.33595,14.819356896296297,36.564222332739824
6.33695,14.476631222222224,34.972039028534
6.33795,14.095124851851848,33.48031235257586
6.33895,13.865952666666667,32.29007252782215
6.33995,13.749904555555556,31.454794164046703
6.34095,13.683617037037036,30.856933325565603
6.34195,13.588893962962961,30.612063729609037
6.34295,13.521617037037037,30.431595777335904
6.34395,13.546787464814814,30.403113323249382
6.34495,13.541990222222223,30.59595107833198
6.34595,13.684736670370372,30.862095271077454
6.34695,13.81554874074074,31.30585764102768
6.34795,13.88036734074074,31.66148744004372
6.34895,13.936043386666666,32.07475358307331
6.34995,13.958642148148147,32.35829954677247
6.35095,13.957481581481478,32.4137395157107
6.35195,13.944739921851852,32.18276722749825
6.35295,13.906369359259259,31.7069644602442
6.35395,13.65825241851852,30.84682563608128
6.35495,13.470889481481482,29.89884435797962
6.35595,13.15453248148148,28.665113214532084
6.35695,12.86969162962963,27.175179518451802
6.35795,12.62357285185185,25.67887827946263
6.35895,12.221517185185185,24.002200344787298
6.35995,11.885768444444444,22.48769823065004
6.36095,11.483143814814817,21.053133940863162
6.36195,11.169855425925926,19.569626566465946
6.36295,10.938495322222222,18.323213148215412
6.36395,10.699803533333332,17.19788876409127
6.36495,10.542054222222223,16.21621538085106
6.36595,10.321654925925927,15.4525858655879
6.36695,10.102386459259257,14.647536142141515
6.36795,9.95534462962963,13.973693125454894
6.36895,9.817412292592595,13.489760022427332
6.36995,9.730712537037038,13.047659768080523
6.37095,9.609060592592593,12.600159396962267
6.37195,9.371339925925927,12.285133170143567
6.37295,9.319254011111111,12.045913629682898
6.37395,9.234969888888887,11.743677298614184
6.37495,9.158361496296296,11.536523860818804
6.37595,9.042851481481481,11.47200681623973
6.37695,9.031230148148149,11.320578941068439
6.37795,9.0688709,11.1302712270882
6.37895,8.946550733333332,10.975110281499031
6.37995,8.883531607407408,10.925597091799816
6.38095,8.834363962962964,10.815581054276757
6.38195,8.712546962962962,10.727712544117788
6.38295,8.622918318518519,10.732371668945113
6.38395,8.607999833333334,10.754237566017423
6.38495,8.645476807407405,10.700169360798213
6.38595,8.635912970370372,10.777617169926796
6.38695,8.618853699999999,10.776545852828018
6.38795,8.64476974074074,10.839558099117614
6.38895,8.661715037037037,10.86926193928014
6.38995,8.551452255555557,10.841963817818861
6.39095,8.482276777777777,10.824856678294163
6.39195,8.402487999999998,10.813093666206642
6.39295,8.369500411111112,10.77608853167186
6.39395,8.379158592592592,10.760744097959407
6.39495,8.404438444444445,10.846687897784985
6.39595,8.337588666666667,10.960865243587751
6.39695,8.366565259259259,10.981516094676246
6.39795,8.340439707407407,11.003852224633107
6.39895,8.256914592592592,11.059050016653538
6.39995,8.204922555555557,11.110290923344902
6.40095,8.24747212962963,11.244060121082729
6.40195,8.246764925925927,11.269252471481453
6.40295,8.227752962962962,11.341412801120095
6.40395,8.243261592592592,11.56537476917881
6.40495,8.222439477777778,11.650085326270334
6.40595,8.271765244444444,11.710789421909105
6.40695,8.266823577777778,11.889296140059518
6.40795,8.350616037037037,12.098479272944315
6.40895,8.353674385185187,12.2559203699006
6.40995,8.352024555555555,12.408354761236314
6.41095,8.394300348148148,12.541053973741706
6.41195,8.421121877777777,12.787878453216361
6.41295,8.396275851851852,13.021457167114246
6.41395,8.43529114814815,13.28383443008204
6.41495,8.4382752,13.459432239058449
6.41595,8.475433307407407,13.668168342564234
6.41695,8.497288851851854,13.86774556552038
6.41795,8.601299185185185,14.142193232166617
6.41895,8.688954814814815,14.419693829796984
6.41995,8.696741022222222,14.837210422696469
6.42095,8.777315092592593,15.191402543168243
6.42195,8.819559092592591,15.58137643808146
6.42295,8.873893481481481,16.059439741244233
6.42395,8.950332959259258,16.33729911106605
6.42495,8.903214061111111,16.814463449210926
6.42595,8.936522003703702,17.235270699684044
6.42695,8.942662725925926,17.638574376844016
6.42795,9.017901603703704,18.166113946190173
6.42895,9.03028437037037,18.68558355088513
6.42995,9.039618311111111,19.152072283470332
6.43095,9.121069462962963,19.838422898060944
6.43195,9.152848244444446,20.443736643470032
6.43295,9.284966748148149,21.0446515602157
6.43395,9.313217922222222,21.620234962538596
6.43495,9.313230114814814,22.382136662621548
6.43595,9.388839062962964,23.18541700806658
6.43695,9.54838835925926,23.99816012140278
6.43795,9.685253555555555,24.798281217353587
6.43895,9.853239022222219,25.701821443159172
6.43995,10.043315292592593,26.73640591910834
6.44095,10.178612014814814,27.717600560705208
6.44195,10.318360585185188,28.698689042418952
6.44295,10.58731025185185,29.839017250970937
6.44395,10.78252822222222,31.065525505352948
6.44495,10.953181485185185,32.14767352549078
6.44595,11.233657596296293,33.331449533772435
6.44695,11.506757603333336,34.56168295628531
6.44795,11.671978377777778,35.92401152122999
6.44895,11.772716688888888,37.18973546517464
6.44995,12.032669222222225,38.466565464553625
6.45095,12.263558344444444,39.55409218209432
6.45195,12.460003333333331,40.68793754751927
6.45295,12.659800740740739,41.68507268527397
6.45395,12.722805333333334,42.550777510806846
6.45495,12.867690559259259,43.375258190336886
6.45595,12.89604072222222,44.167153390880294
6.45695,13.019890599259258,44.93806642136428
6.45795,13.082357792592594,45.40523941906057
6.45895,13.160555148148148,45.828889860052314
6.45995,13.143497962962964,46.12362706420171
6.46095,13.189647925925927,46.23337987802387
6.46195,13.132853000000003,46.26500640778697
6.46295,12.99461885925926,46.396444429902054
6.46395,12.962033333333332,46.282459717039686
6.46495,12.902211862962963,46.2623609663681
6.46595,12.832997537037038,46.239279736997965
6.46695,12.75555855925926,46.19223233449373
6.46795,12.703303185185186,46.31100119956718
6.46895,12.698647466666667,46.37885907203014
6.46995,12.76184937037037,46.55769860580204
6.47095,12.756596277777776,46.90777026800043
6.47195,12.770677592592593,47.203388620892405
6.47295,12.785134185185186,47.5936441266111
6.47395,12.988744277777771,48.163355763080865
6.47495,13.09395086296296,48.81312031141782
6.47595,13.133144381481483,49.442833578954314
6.47695,13.203484792592592,50.215331196496265
6.47795,13.337603364814814,51.01278779059865
6.47895,13.57422645925926,51.844994200697265
6.47995,13.751978585185187,52.80380924777322
6.48095,13.93057962962963,53.866096161152214
6.48195,14.039537966666668,54.91021747007777
6.48295,14.163930599999999,55.8098679980615
6.48395,14.402535211111111,56.858018289788525
6.48495,14.60166096296296,57.85912146939495
6.48595,14.864044011111112,58.778738408811314
6.48695,15.046475755555557,59.82800940267478
6.48795,15.05860930740741,60.63911905250816
6.48895,15.144744755555555,61.287146059561714
6.48995,15.24670602962963,61.79138270560533
6.49095,15.303409822592588,62.2971806522168
6.49195,15.268272244444447,62.65568850335939
6.49295,15.271313666666664,62.83384391614958
6.49395,15.1573074,62.68344078325499
6.49495,15.156442103703704,62.50863223140351
6.49595,15.159276851851855,62.2791275306006
6.49695,15.046624259259257,62.08557284824362
6.49795,14.881103037037034,61.818100811623914
6.49895,14.752146518518519,61.366373458664114
6.49995,14.626756177777779,60.83275133659578
6.50095,14.51915215185185,60.35007557586008
6.50195,14.489580414814814,59.901067356640475
6.50295,14.360605681481482,59.496720450249555
6.50395,14.184378481481478,58.90553272842771
6.50495,14.081866196296296,58.30306512640772
6.50595,14.008832444444446,57.801183474451065
6.50695,13.866751225925926,57.21784108156503
6.50795,13.729455899999998,56.715285277584876
6.50895,13.54476862962963,56.194289685638466
6.50995,13.39010905925926,55.73607588093828
6.51095,13.344406077777776,55.34126314491697
6.51195,13.27667474074074,54.959201531669045
6.51295,13.204199018518516,54.5310548596126
6.51395,13.133628337037036,54.190348066193
6.51495,12.998849307407406,53.841861359306144
6.51595,12.925812185185187,53.42796105605332
6.51695,12.866274544444446,53.057391200149155
6.51795,12.73449113592593,52.692059920087765
6.51895,12.683685192592593,52.22030361594623
6.51995,12.666292177777777,51.63927676367106
6.52095,12.566551037037037,50.974549410122926
6.52195,12.40122125925926,50.22576576231495
6.52295,12.22964699259259,49.42008503929138
6.52395,12.104150855555554,48.71510417230229
6.52495,12.007286085185182,47.933118242600294
6.52595,11.830152148148148,46.973821527764436
6.52695,11.646842188888888,46.052320623395225
6.52795,11.454212711111111,45.05930413348454
6.52895,11.22214552962963,43.981434430425175
6.52995,10.992126959259258,42.79873674151669
6.53095,10.74119293703704,41.635991025249425
6.53195,10.524015920259261,40.53737426492335
6.53295,10.26570421111111,39.411354438125414
6.53395,10.05251062962963,38.33515300933533
6.53495,9.771172259259258,37.33629796493948
6.53595,9.562552325925926,36.11571699178518
6.53695,9.416676518518518,35.011884910705476
6.53795,9.15997199148148,33.949615129368794
6.53895,8.908198666666667,32.91286896659805
6.53995,8.790101781481482,31.91041951806606
6.54095,8.573878977777778,31.009062085914234
6.54195,8.378069022222222,30.160862686362044
6.54295,8.198075191111112,29.300155590792162
6.54395,7.96791827074074,28.28407278137604
6.54495,7.776728185185186,27.525052903497937
6.54595,7.634681637037035,26.783311993659417
6.54695,7.494285125925926,26.09858980432134
6.54795,7.388450162962965,25.453192379702152
6.54895,7.3027752185185175,24.721653008417153
6.54995,7.151685000000001,24.018741317253646
6.55095,7.1073140592592585,23.399238376536676
6.55195,7.006916814814815,22.79308571427646
6.55295,6.7678597518518515,22.20679084107801
6.55395,6.678328129629629,21.696258768908418
6.55495,6.5773337629629625,21.214252124955532
6.55595,6.500481014814816,20.660346032143526
6.55695,6.534557907407407,20.221652960767102
6.55795,6.4411273518518515,19.786066888943033
6.55895,6.343431962962963,19.387020101881593
6.55995,6.307236813333333,18.795334574310434
6.56095,6.237201318518519,18.392448415264305
6.56195,6.200435896296296,17.99736500165181
6.56295,6.174938922222223,17.64532355883179
6.56395,6.130497577777778,17.355841884030326
6.56495,6.103591497777778,17.06940686236469
6.56595,6.0765679629629625,16.76707358931681
6.56695,5.956330611111111,16.28224777091331
6.56795,5.952626266666668,15.883684648123818
6.56895,5.895010818518518,15.681152325484835
6.56995,5.865240962962963,15.403443177179403
6.57095,5.8414195444444434,15.226004163572913
6.57195,5.850603811111112,15.041098304578911
6.57295,5.7220298877777775,14.778087384119562
6.57395,5.766298074074074,14.537716768827531
6.57495,5.732425351851852,14.413868845382572
6.57595,5.837873507407408,14.30547966901954
6.57695,5.974222422222223,14.25864124582708
6.57795,6.050289096296296,14.29719251066189
6.57895,6.168401503703705,14.511745329949681
6.57995,6.343901518518518,14.810909413450874
6.58095,6.585329222222222,15.27449596601464
6.58195,6.79290774074074,16.24226183068011
6.58295,7.10597925925926,17.513416230710334
6.58395,7.560729785185186,19.178547896331683
6.58495,8.024409033333335,21.057529598467767
6.58595,8.47562268888889,23.100248870253957
6.58695,8.887474481481481,25.19079272786407
6.58795,9.261621074074075,26.879457754567948
6.58895,9.576259222222225,28.242971215867605
6.58995,9.767757892592593,29.45720615326956
6.59095,9.892770822222221,30.37289671909057
6.59195,9.922751803703706,30.982131709061687
6.59295,9.954536411111114,31.332116533882402
6.59395,10.000823977777777,31.461456495023707
6.59495,9.950906416481484,31.269742257866103
6.59595,9.763914185185186,30.687994856739063
6.59695,9.584641074074073,29.764929038845054
6.59795,9.30923094074074,28.36114774074558
6.59895,8.945461840740741,26.763308425534373
6.59995,8.645673407407408,25.08036198905687
6.60095,8.190996763333333,23.46037466082285
6.60195,7.908963962962963,22.233818112566702
6.60295,7.645135044444445,21.26385144640228
6.60395,7.494518588888888,20.54757605947561
6.60495,7.5368099629629635,20.087377432721816
6.60595,7.535412481481482,19.99459203094457
6.60695,7.581627918518517,20.28190573020326
6.60795,7.758194566666667,20.999507534847037
6.60895,7.989486285185184,22.026728429277018
6.60995,8.295391303333334,23.401397445076043
6.61095,8.632722744444443,25.183029018168057
6.61195,9.032601333333332,27.21118189094325
6.61295,9.379727851851852,29.17925546546309
6.61395,9.763920722222222,31.120469083673186
6.61495,9.905214444814815,32.67445327759494
6.61595,10.041557785185185,33.892195292193726
6.61695,10.253915037037038,34.7800732514166
6.61795,10.376095074074076,35.32183787287849
6.61895,10.54694405185185,35.69399737806059
6.61995,10.577166044444446,35.79465540165836
6.62095,10.503830370370371,35.560702707824206
6.62195,10.269603507407407,34.866839321414844
6.62295,9.984753462962964,33.60789968186463
6.62395,9.651942740740742,31.894482936260278
6.62495,9.156064948148147,29.744235973317874
6.62595,8.632076524814815,27.414657663859153
6.62695,8.129380462962963,24.872517722501772
6.62795,7.702064851851852,22.501658245101357
6.62895,7.2980874351851845,20.577396991624248
6.62995,6.868253348148149,18.79094038100512
6.63095,6.548963955555557,17.23462882524012
6.63195,6.225861525925925,15.852749287483167
6.63295,5.964452444444444,14.634481509379757
6.63395,5.831960518518519,13.596951230598812
6.63495,5.547826848148147,12.60784220867479
6.63595,5.339927748148148,11.729255066497183
6.63695,5.105882185185186,10.905093153486748
6.63795,4.975470092592593,10.237793647698973
6.63895,4.83956638888889,9.668003749029863
6.63995,4.7395001555555565,9.03890848400281
6.64095,4.568998496296296,8.55449382935525
6.64195,4.332038144444445,8.146188161198237
6.64295,4.275310988888889,7.851649497287671
6.64395,4.1807584888888885,7.570296995592208
6.64495,4.085390248148148,7.273454765205117
6.64595,4.021764925925925,7.009866291098405
6.64695,3.994615818518518,6.698870541307606
6.64795,3.8328585592592592,6.495913219220727
6.64895,3.796060262962962,6.486850816599324
6.64995,3.7773429629629636,6.3695936512680325
6.65095,3.7188839333333337,6.366232395604404
6.65195,3.726118018518518,6.258705318621137
6.65295,3.747147381481481,6.08795313194281
6.65395,3.7021798888888893,6.036553110000124
6.65495,3.6680651222222225,5.9101399085501525
6.65595,3.6365696518518518,5.833863480100865
6.65695,3.517537148148148,5.721049550763688
6.65795,3.51706862962963,5.687557442533548
6.65895,3.523226666666667,5.53278921128952
6.65995,3.453626888888889,5.394612617551647
6.66095,3.434678777777778,5.4419701945800805
6.66195,3.43984737037037,5.537866401279622
6.66295,3.4182360762962967,5.555127222125698
6.66395,3.3062569851851857,5.4707178414124815
6.66495,3.284945244444444,5.424871379025581
6.66595,3.2816220370370366,5.444973943399801
6.66695,3.270266433333333,5.559732743124835
6.66795,3.254648074074074,5.526263218178299
6.66895,3.2627026296296293,5.437352861519032
6.66995,3.2963206296296295,5.466189609825559
6.67095,3.2741585925925922,5.5315044935719175
6.67195,3.2643501999999995,5.382724960655064
6.67295,3.2608593555555556,5.4092040859036175
6.67395,3.2627653703703703,5.401036168758191
6.67495,3.2842555555555553,5.370024034203719
6.67595,3.22040977037037,5.39065541321658
6.67695,3.197133962962963,5.477515156686973
6.67795,3.2669254296296293,5.565101333429826
6.67895,3.2839455222222225,5.497832885218096
6.67995,3.2685609111111114,5.422608946717363
6.68095,3.308472192592592,5.476398676436408
6.68195,3.3362753333333335,5.588804640087598
6.68295,3.3340328148148153,5.624426577139076
6.68395,3.323016637037037,5.589420072017973
6.68495,3.315164559259259,5.735781084358099
6.68595,3.3341912962962965,5.657687080857793
6.68695,3.415096751851852,5.655710602601666
6.68795,3.4602271407407406,5.862712774060904
6.68895,3.421336703703704,5.993266724176178
6.68995,3.396658037037037,5.934234978625632
6.69095,3.4133819999999995,6.004807096749194
6.69195,3.5445437407407407,6.20536327738761
6.69295,3.6078761148148146,6.318167864477264
6.69395,3.6380439148148147,6.442631547942016
6.69495,3.6258758,6.413127436638762
6.69595,3.712988166666666,6.505273971854424
6.69695,3.74508032962963,6.6342807707287275
6.69795,3.920825203703705,6.82156634416874
6.69895,3.9049522222222226,7.068487191222773
6.69995,3.951692222222223,7.285684454198569
6.70095,3.960512140740741,7.40552092581433
6.70195,4.09184662962963,7.728162762791336
6.70295,4.159197777777779,8.053368684834311
6.70395,4.202143962962962,8.383267252590027
6.70495,4.2265578259259255,8.758352428712376
6.70595,4.358114259259259,9.111764050425819
6.70695,4.487889752962963,9.544678153298678
6.70795,4.649021074074073,10.121665135666246
6.70895,4.820196862962963,10.546396715272724
6.70995,4.960031,11.280111661714734
6.71095,5.101239481481481,12.112331102707888
6.71195,5.294656681481481,12.862473828177183
6.71295,5.502793296296297,13.75922684895936
6.71395,5.7005084074074075,14.698528389150235
6.71495,5.91632817037037,15.87433535755075
6.71595,6.264468029629629,17.24441805902551
6.71695,6.587158814814814,18.681440331989
6.71795,6.959813866666666,20.250765700555988
6.71895,7.327145603703705,22.306829866851633
6.71995,7.711069011111111,24.475127806980293
6.72095,8.269182814814815,26.773183829183008
6.72195,8.859001666666666,29.51848390053993
6.72295,9.506944948148147,32.59789347452882
6.72395,10.15538304814815,36.01642342290299
6.72495,10.888703251851853,39.51652404335267
6.72595,11.675519337037038,43.44774733726142
6.72695,12.551320962962963,48.031912452180286
6.72795,13.479702444444447,52.840171917036734
6.72895,14.568666185185187,57.99077884171407
6.72995,15.716608637037039,63.81904083912886
6.73095,16.92722205555556,69.77900033764793
6.73195,18.150278277777776,75.9586595392446
6.73295,19.387112770370372,82.07507020442117
6.73395,20.547611581481473,87.93228755653715
6.73495,21.63473240740741,93.81624951358684
6.73595,22.773264118518508,99.34000142225231
6.73695,23.924150137037035,104.82520470379919
6.73795,25.030973217037037,110.30852092696118
6.73895,25.992181222222225,115.14783940619209
6.73995,26.844198437037043,119.21307306697959
6.74095,27.502202844444444,122.51141430743847
6.74195,27.943382144444445,124.55357103536109
6.74295,28.049649325925927,124.96018955072265
6.74395,27.71383448148148,123.33160842900456
6.74495,26.985197766666673,119.61929941965475
6.74595,25.872553707407405,113.92084469952913
6.74695,24.724877229629627,108.10682731506736
6.74795,23.66291533703704,102.44238726690685
6.74895,22.734498703703693,97.2469642067388
6.74995,21.918456625925927,92.91520209051356
6.75095,21.26823240740741,89.22153325937333
6.75195,20.75353511111111,86.18497214113401
6.75295,20.36209715185185,84.03339881557758
6.75395,20.172510229629626,82.87334371728448
6.75495,20.25638265185185,82.95736896572001
6.75595,20.520461907407405,83.95484543929369
6.75695,20.90216173703704,85.83535991864424
6.75795,21.463838444444445,88.52805708161188
6.75895,22.229841259259253,92.16090361144441
6.75995,23.116542325925927,96.39566463737937
6.76095,24.094017755555555,100.92470564682608
6.76195,25.144839603703694,105.63806185150624
6.76295,26.06320757777778,109.88966886727844
6.76395,26.914221059259262,113.92204468572547
6.76495,27.71258068888889,117.71740067388026
6.76595,28.43552388888889,120.94491759398186
6.76695,29.05350733333333,123.78939747896817
6.76795,29.45388703703704,125.7089735927903
6.76895,29.669278111111105,126.52947727108304
6.76995,29.62652014814815,125.9971187414985
6.77095,29.225181703703704,123.87805065915572
6.77195,28.551694,120.17504239115512
6.77295,27.465202888888893,113.93381328480116
6.77395,25.852824666666667,105.84777901697011
6.77495,24.05994428888889,96.35412093304528
6.77595,22.155460814814816,86.56988785637094
6.77695,20.435562337037045,77.69062368557326
6.77795,18.882799618518515,69.50728624873355
6.77895,17.495920270370366,62.47179844223326
6.77995,16.31852845185185,56.44132879853012
6.78095,15.248835885185185,50.936324401418354
6.78195,14.305139292592592,46.39205980068385
6.78295,13.407070540740742,42.4014591206901
6.78395,12.736378177777778,39.29689348188197
6.78495,12.154641703703703,36.958403494156116
6.78595,11.745393033333334,35.20538056405049
6.78695,11.429262114444445,33.94403857217752
6.78795,11.238537551851849,33.22451200766798
6.78895,10.983986437037036,32.78369941159552
6.78995,10.85911814074074,32.665933286485036
6.79095,10.858601281481482,32.789793511575816
6.79195,10.857525000000003,33.11497473521251
6.79295,10.887747323037038,33.62046408671312
6.79395,10.92448392962963,34.23788700078366
6.79495,10.984055762962964,34.957153720283515
6.79595,11.072676429629626,35.77275864014318
6.79695,11.226776722222224,36.573134435863224
6.79795,11.360886859259258,37.51114480810051
6.79895,11.444264433333334,38.480527238081365
6.79995,11.613560055555556,39.57709276891765
6.80095,11.875666925925925,40.65043615726289
6.80195,12.091721600000001,41.884858420982304
6.80295,12.317960555555556,43.024817182861405
6.80395,12.584511637037034,44.3240779914496
6.80495,12.753136651851854,45.569900178196974
6.80595,12.983586633333335,46.95918589266429
6.80695,13.328330488888891,48.50410847682062
6.80795,13.64508995925926,49.90693084365578
6.80895,13.949353785555559,51.383235238962016
6.80995,14.299295161111107,53.13375770703699
6.81095,14.642764185185184,54.88632701566547
6.81195,15.041241086296296,56.644851630882116
6.81295,15.397205237037035,58.50142486533292
6.81395,15.774818677777775,60.40854360367104
6.81495,16.237324074074074,62.4030838126753
